TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,alpha,egs,r
Reward,MostlyReward,j,645,0,40,77,0.2,0.5,1
Neutral,MostlyReward,j,645,1,41,77,0.2,0.5,1
Reward,MostlyReward,j,645,2,42,77,0.2,0.5,1
Reward,MostlyReward,j,645,3,43,77,0.2,0.5,1
Reward,MostlyReward,j,645,4,44,77,0.2,0.5,1
Reward,MostlyReward,j,645,5,45,77,0.2,0.5,1
Neutral,MostlyReward,j,645,6,46,77,0.2,0.5,1
Reward,MostlyReward,j,645,7,47,77,0.2,0.5,1
Punishment,MostlyPunishment,j,645,0,48,77,0.2,0.5,1
Punishment,MostlyPunishment,j,645,1,49,77,0.2,0.5,1
Reward,MostlyPunishment,j,645,2,50,77,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,51,77,0.2,0.5,1
Reward,MostlyPunishment,j,645,4,52,77,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,53,77,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,54,77,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,55,77,0.2,0.5,1
Reward,MostlyReward,f,645,0,56,77,0.2,0.5,1
Reward,MostlyReward,f,645,1,57,77,0.2,0.5,1
Punishment,MostlyReward,j,645,2,58,77,0.2,0.5,1
Reward,MostlyReward,j,645,3,59,77,0.2,0.5,1
Punishment,MostlyReward,j,645,4,60,77,0.2,0.5,1
Reward,MostlyReward,j,645,5,61,77,0.2,0.5,1
Reward,MostlyReward,j,645,6,62,77,0.2,0.5,1
Reward,MostlyReward,j,645,7,63,77,0.2,0.5,1
Reward,MostlyReward,j,645,0,0,78,0.2,0.5,1
Reward,MostlyReward,f,645,1,1,78,0.2,0.5,1
Punishment,MostlyReward,j,645,2,2,78,0.2,0.5,1
Reward,MostlyReward,f,645,3,3,78,0.2,0.5,1
Reward,MostlyReward,j,645,4,4,78,0.2,0.5,1
Reward,MostlyReward,f,645,5,5,78,0.2,0.5,1
Neutral,MostlyReward,f,645,6,6,78,0.2,0.5,1
Reward,MostlyReward,j,645,7,7,78,0.2,0.5,1
Reward,MostlyPunishment,j,645,0,8,78,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,9,78,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,10,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,11,78,0.2,0.5,1
Neutral,MostlyPunishment,j,645,4,12,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,13,78,0.2,0.5,1
Punishment,MostlyPunishment,f,645,6,14,78,0.2,0.5,1
Punishment,MostlyPunishment,f,645,7,15,78,0.2,0.5,1
Punishment,MostlyPunishment,f,645,0,16,78,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,17,78,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,18,78,0.2,0.5,1
Neutral,MostlyPunishment,f,645,3,19,78,0.2,0.5,1
Punishment,MostlyPunishment,f,645,4,20,78,0.2,0.5,1
Neutral,MostlyPunishment,f,645,5,21,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,22,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,23,78,0.2,0.5,1
Reward,MostlyReward,j,645,0,24,78,0.2,0.5,1
Reward,MostlyReward,j,645,1,25,78,0.2,0.5,1
Punishment,MostlyReward,j,645,2,26,78,0.2,0.5,1
Reward,MostlyReward,j,645,3,27,78,0.2,0.5,1
Punishment,MostlyReward,j,645,4,28,78,0.2,0.5,1
Reward,MostlyReward,j,645,5,29,78,0.2,0.5,1
Reward,MostlyReward,j,645,6,30,78,0.2,0.5,1
Reward,MostlyReward,j,645,7,31,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,0,32,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,1,33,78,0.2,0.5,1
Reward,MostlyPunishment,j,645,2,34,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,35,78,0.2,0.5,1
Reward,MostlyPunishment,j,645,4,36,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,37,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,38,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,39,78,0.2,0.5,1
Reward,MostlyReward,j,645,0,40,78,0.2,0.5,1
Neutral,MostlyReward,j,645,1,41,78,0.2,0.5,1
Reward,MostlyReward,j,645,2,42,78,0.2,0.5,1
Reward,MostlyReward,j,645,3,43,78,0.2,0.5,1
Reward,MostlyReward,j,645,4,44,78,0.2,0.5,1
Reward,MostlyReward,j,645,5,45,78,0.2,0.5,1
Neutral,MostlyReward,j,645,6,46,78,0.2,0.5,1
Reward,MostlyReward,j,645,7,47,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,0,48,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,1,49,78,0.2,0.5,1
Reward,MostlyPunishment,j,645,2,50,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,51,78,0.2,0.5,1
Reward,MostlyPunishment,j,645,4,52,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,53,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,54,78,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,55,78,0.2,0.5,1
Reward,MostlyReward,f,645,0,56,78,0.2,0.5,1
Reward,MostlyReward,f,645,1,57,78,0.2,0.5,1
Punishment,MostlyReward,j,645,2,58,78,0.2,0.5,1
Reward,MostlyReward,j,645,3,59,78,0.2,0.5,1
Punishment,MostlyReward,j,645,4,60,78,0.2,0.5,1
Reward,MostlyReward,j,645,5,61,78,0.2,0.5,1
Reward,MostlyReward,j,645,6,62,78,0.2,0.5,1
Reward,MostlyReward,j,645,7,63,78,0.2,0.5,1
Reward,MostlyReward,j,645,0,0,79,0.2,0.5,1
Reward,MostlyReward,f,645,1,1,79,0.2,0.5,1
Punishment,MostlyReward,j,645,2,2,79,0.2,0.5,1
Reward,MostlyReward,f,645,3,3,79,0.2,0.5,1
Reward,MostlyReward,j,645,4,4,79,0.2,0.5,1
Reward,MostlyReward,f,645,5,5,79,0.2,0.5,1
Neutral,MostlyReward,f,645,6,6,79,0.2,0.5,1
Reward,MostlyReward,j,645,7,7,79,0.2,0.5,1
Reward,MostlyPunishment,j,645,0,8,79,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,9,79,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,10,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,11,79,0.2,0.5,1
Neutral,MostlyPunishment,j,645,4,12,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,13,79,0.2,0.5,1
Punishment,MostlyPunishment,f,645,6,14,79,0.2,0.5,1
Punishment,MostlyPunishment,f,645,7,15,79,0.2,0.5,1
Punishment,MostlyPunishment,f,645,0,16,79,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,17,79,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,18,79,0.2,0.5,1
Neutral,MostlyPunishment,f,645,3,19,79,0.2,0.5,1
Punishment,MostlyPunishment,f,645,4,20,79,0.2,0.5,1
Neutral,MostlyPunishment,f,645,5,21,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,22,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,23,79,0.2,0.5,1
Reward,MostlyReward,j,645,0,24,79,0.2,0.5,1
Reward,MostlyReward,j,645,1,25,79,0.2,0.5,1
Punishment,MostlyReward,j,645,2,26,79,0.2,0.5,1
Reward,MostlyReward,j,645,3,27,79,0.2,0.5,1
Punishment,MostlyReward,j,645,4,28,79,0.2,0.5,1
Reward,MostlyReward,j,645,5,29,79,0.2,0.5,1
Reward,MostlyReward,j,645,6,30,79,0.2,0.5,1
Reward,MostlyReward,j,645,7,31,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,0,32,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,1,33,79,0.2,0.5,1
Reward,MostlyPunishment,j,645,2,34,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,35,79,0.2,0.5,1
Reward,MostlyPunishment,j,645,4,36,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,37,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,38,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,39,79,0.2,0.5,1
Reward,MostlyReward,j,645,0,40,79,0.2,0.5,1
Neutral,MostlyReward,j,645,1,41,79,0.2,0.5,1
Reward,MostlyReward,j,645,2,42,79,0.2,0.5,1
Reward,MostlyReward,j,645,3,43,79,0.2,0.5,1
Reward,MostlyReward,j,645,4,44,79,0.2,0.5,1
Reward,MostlyReward,j,645,5,45,79,0.2,0.5,1
Neutral,MostlyReward,j,645,6,46,79,0.2,0.5,1
Reward,MostlyReward,j,645,7,47,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,0,48,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,1,49,79,0.2,0.5,1
Reward,MostlyPunishment,j,645,2,50,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,51,79,0.2,0.5,1
Reward,MostlyPunishment,j,645,4,52,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,53,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,54,79,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,55,79,0.2,0.5,1
Reward,MostlyReward,f,645,0,56,79,0.2,0.5,1
Reward,MostlyReward,f,645,1,57,79,0.2,0.5,1
Punishment,MostlyReward,j,645,2,58,79,0.2,0.5,1
Reward,MostlyReward,j,645,3,59,79,0.2,0.5,1
Punishment,MostlyReward,j,645,4,60,79,0.2,0.5,1
Reward,MostlyReward,j,645,5,61,79,0.2,0.5,1
Reward,MostlyReward,j,645,6,62,79,0.2,0.5,1
Reward,MostlyReward,j,645,7,63,79,0.2,0.5,1
Reward,MostlyReward,j,645,0,0,80,0.2,0.5,1
Reward,MostlyReward,f,645,1,1,80,0.2,0.5,1
Punishment,MostlyReward,j,645,2,2,80,0.2,0.5,1
Reward,MostlyReward,f,645,3,3,80,0.2,0.5,1
Reward,MostlyReward,j,645,4,4,80,0.2,0.5,1
Reward,MostlyReward,f,645,5,5,80,0.2,0.5,1
Neutral,MostlyReward,f,645,6,6,80,0.2,0.5,1
Reward,MostlyReward,j,645,7,7,80,0.2,0.5,1
Reward,MostlyPunishment,j,645,0,8,80,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,9,80,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,10,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,11,80,0.2,0.5,1
Neutral,MostlyPunishment,j,645,4,12,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,13,80,0.2,0.5,1
Punishment,MostlyPunishment,f,645,6,14,80,0.2,0.5,1
Punishment,MostlyPunishment,f,645,7,15,80,0.2,0.5,1
Punishment,MostlyPunishment,f,645,0,16,80,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,17,80,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,18,80,0.2,0.5,1
Neutral,MostlyPunishment,f,645,3,19,80,0.2,0.5,1
Punishment,MostlyPunishment,f,645,4,20,80,0.2,0.5,1
Neutral,MostlyPunishment,f,645,5,21,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,22,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,23,80,0.2,0.5,1
Reward,MostlyReward,j,645,0,24,80,0.2,0.5,1
Reward,MostlyReward,j,645,1,25,80,0.2,0.5,1
Punishment,MostlyReward,j,645,2,26,80,0.2,0.5,1
Reward,MostlyReward,j,645,3,27,80,0.2,0.5,1
Punishment,MostlyReward,j,645,4,28,80,0.2,0.5,1
Reward,MostlyReward,j,645,5,29,80,0.2,0.5,1
Reward,MostlyReward,j,645,6,30,80,0.2,0.5,1
Reward,MostlyReward,j,645,7,31,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,0,32,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,1,33,80,0.2,0.5,1
Reward,MostlyPunishment,j,645,2,34,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,35,80,0.2,0.5,1
Reward,MostlyPunishment,j,645,4,36,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,37,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,38,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,39,80,0.2,0.5,1
Reward,MostlyReward,j,645,0,40,80,0.2,0.5,1
Neutral,MostlyReward,j,645,1,41,80,0.2,0.5,1
Reward,MostlyReward,j,645,2,42,80,0.2,0.5,1
Reward,MostlyReward,j,645,3,43,80,0.2,0.5,1
Reward,MostlyReward,j,645,4,44,80,0.2,0.5,1
Reward,MostlyReward,j,645,5,45,80,0.2,0.5,1
Neutral,MostlyReward,j,645,6,46,80,0.2,0.5,1
Reward,MostlyReward,j,645,7,47,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,0,48,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,1,49,80,0.2,0.5,1
Reward,MostlyPunishment,j,645,2,50,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,51,80,0.2,0.5,1
Reward,MostlyPunishment,j,645,4,52,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,53,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,54,80,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,55,80,0.2,0.5,1
Reward,MostlyReward,f,645,0,56,80,0.2,0.5,1
Reward,MostlyReward,f,645,1,57,80,0.2,0.5,1
Punishment,MostlyReward,j,645,2,58,80,0.2,0.5,1
Reward,MostlyReward,j,645,3,59,80,0.2,0.5,1
Punishment,MostlyReward,j,645,4,60,80,0.2,0.5,1
Reward,MostlyReward,j,645,5,61,80,0.2,0.5,1
Reward,MostlyReward,j,645,6,62,80,0.2,0.5,1
Reward,MostlyReward,j,645,7,63,80,0.2,0.5,1
Reward,MostlyReward,j,645,0,0,81,0.2,0.5,1
Reward,MostlyReward,f,645,1,1,81,0.2,0.5,1
Punishment,MostlyReward,j,645,2,2,81,0.2,0.5,1
Reward,MostlyReward,f,645,3,3,81,0.2,0.5,1
Reward,MostlyReward,j,645,4,4,81,0.2,0.5,1
Reward,MostlyReward,f,645,5,5,81,0.2,0.5,1
Neutral,MostlyReward,f,645,6,6,81,0.2,0.5,1
Reward,MostlyReward,j,645,7,7,81,0.2,0.5,1
Reward,MostlyPunishment,j,645,0,8,81,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,9,81,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,10,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,11,81,0.2,0.5,1
Neutral,MostlyPunishment,j,645,4,12,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,13,81,0.2,0.5,1
Punishment,MostlyPunishment,f,645,6,14,81,0.2,0.5,1
Punishment,MostlyPunishment,f,645,7,15,81,0.2,0.5,1
Punishment,MostlyPunishment,f,645,0,16,81,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,17,81,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,18,81,0.2,0.5,1
Neutral,MostlyPunishment,f,645,3,19,81,0.2,0.5,1
Punishment,MostlyPunishment,f,645,4,20,81,0.2,0.5,1
Neutral,MostlyPunishment,f,645,5,21,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,22,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,23,81,0.2,0.5,1
Reward,MostlyReward,j,645,0,24,81,0.2,0.5,1
Reward,MostlyReward,j,645,1,25,81,0.2,0.5,1
Punishment,MostlyReward,j,645,2,26,81,0.2,0.5,1
Reward,MostlyReward,j,645,3,27,81,0.2,0.5,1
Punishment,MostlyReward,j,645,4,28,81,0.2,0.5,1
Reward,MostlyReward,j,645,5,29,81,0.2,0.5,1
Reward,MostlyReward,j,645,6,30,81,0.2,0.5,1
Reward,MostlyReward,j,645,7,31,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,0,32,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,1,33,81,0.2,0.5,1
Reward,MostlyPunishment,j,645,2,34,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,35,81,0.2,0.5,1
Reward,MostlyPunishment,j,645,4,36,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,37,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,38,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,39,81,0.2,0.5,1
Reward,MostlyReward,j,645,0,40,81,0.2,0.5,1
Neutral,MostlyReward,j,645,1,41,81,0.2,0.5,1
Reward,MostlyReward,j,645,2,42,81,0.2,0.5,1
Reward,MostlyReward,j,645,3,43,81,0.2,0.5,1
Reward,MostlyReward,j,645,4,44,81,0.2,0.5,1
Reward,MostlyReward,j,645,5,45,81,0.2,0.5,1
Neutral,MostlyReward,j,645,6,46,81,0.2,0.5,1
Reward,MostlyReward,j,645,7,47,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,0,48,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,1,49,81,0.2,0.5,1
Reward,MostlyPunishment,j,645,2,50,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,51,81,0.2,0.5,1
Reward,MostlyPunishment,j,645,4,52,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,53,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,54,81,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,55,81,0.2,0.5,1
Reward,MostlyReward,f,645,0,56,81,0.2,0.5,1
Reward,MostlyReward,f,645,1,57,81,0.2,0.5,1
Punishment,MostlyReward,j,645,2,58,81,0.2,0.5,1
Reward,MostlyReward,j,645,3,59,81,0.2,0.5,1
Punishment,MostlyReward,j,645,4,60,81,0.2,0.5,1
Reward,MostlyReward,j,645,5,61,81,0.2,0.5,1
Reward,MostlyReward,j,645,6,62,81,0.2,0.5,1
Reward,MostlyReward,j,645,7,63,81,0.2,0.5,1
Reward,MostlyReward,j,645,0,0,82,0.2,0.5,1
Reward,MostlyReward,f,645,1,1,82,0.2,0.5,1
Punishment,MostlyReward,j,645,2,2,82,0.2,0.5,1
Reward,MostlyReward,f,645,3,3,82,0.2,0.5,1
Reward,MostlyReward,j,645,4,4,82,0.2,0.5,1
Reward,MostlyReward,f,645,5,5,82,0.2,0.5,1
Neutral,MostlyReward,f,645,6,6,82,0.2,0.5,1
Reward,MostlyReward,j,645,7,7,82,0.2,0.5,1
Reward,MostlyPunishment,j,645,0,8,82,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,9,82,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,10,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,11,82,0.2,0.5,1
Neutral,MostlyPunishment,j,645,4,12,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,13,82,0.2,0.5,1
Punishment,MostlyPunishment,f,645,6,14,82,0.2,0.5,1
Punishment,MostlyPunishment,f,645,7,15,82,0.2,0.5,1
Punishment,MostlyPunishment,f,645,0,16,82,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,17,82,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,18,82,0.2,0.5,1
Neutral,MostlyPunishment,f,645,3,19,82,0.2,0.5,1
Punishment,MostlyPunishment,f,645,4,20,82,0.2,0.5,1
Neutral,MostlyPunishment,f,645,5,21,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,22,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,23,82,0.2,0.5,1
Reward,MostlyReward,j,645,0,24,82,0.2,0.5,1
Reward,MostlyReward,j,645,1,25,82,0.2,0.5,1
Punishment,MostlyReward,j,645,2,26,82,0.2,0.5,1
Reward,MostlyReward,j,645,3,27,82,0.2,0.5,1
Punishment,MostlyReward,j,645,4,28,82,0.2,0.5,1
Reward,MostlyReward,j,645,5,29,82,0.2,0.5,1
Reward,MostlyReward,j,645,6,30,82,0.2,0.5,1
Reward,MostlyReward,j,645,7,31,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,0,32,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,1,33,82,0.2,0.5,1
Reward,MostlyPunishment,j,645,2,34,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,35,82,0.2,0.5,1
Reward,MostlyPunishment,j,645,4,36,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,37,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,38,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,39,82,0.2,0.5,1
Reward,MostlyReward,j,645,0,40,82,0.2,0.5,1
Neutral,MostlyReward,j,645,1,41,82,0.2,0.5,1
Reward,MostlyReward,j,645,2,42,82,0.2,0.5,1
Reward,MostlyReward,j,645,3,43,82,0.2,0.5,1
Reward,MostlyReward,j,645,4,44,82,0.2,0.5,1
Reward,MostlyReward,j,645,5,45,82,0.2,0.5,1
Neutral,MostlyReward,j,645,6,46,82,0.2,0.5,1
Reward,MostlyReward,j,645,7,47,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,0,48,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,1,49,82,0.2,0.5,1
Reward,MostlyPunishment,j,645,2,50,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,51,82,0.2,0.5,1
Reward,MostlyPunishment,j,645,4,52,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,53,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,54,82,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,55,82,0.2,0.5,1
Reward,MostlyReward,f,645,0,56,82,0.2,0.5,1
Reward,MostlyReward,f,645,1,57,82,0.2,0.5,1
Punishment,MostlyReward,j,645,2,58,82,0.2,0.5,1
Reward,MostlyReward,j,645,3,59,82,0.2,0.5,1
Punishment,MostlyReward,j,645,4,60,82,0.2,0.5,1
Reward,MostlyReward,j,645,5,61,82,0.2,0.5,1
Reward,MostlyReward,j,645,6,62,82,0.2,0.5,1
Reward,MostlyReward,j,645,7,63,82,0.2,0.5,1
Reward,MostlyReward,j,645,0,0,83,0.2,0.5,1
Reward,MostlyReward,f,645,1,1,83,0.2,0.5,1
Punishment,MostlyReward,j,645,2,2,83,0.2,0.5,1
Reward,MostlyReward,f,645,3,3,83,0.2,0.5,1
Reward,MostlyReward,j,645,4,4,83,0.2,0.5,1
Reward,MostlyReward,f,645,5,5,83,0.2,0.5,1
Neutral,MostlyReward,f,645,6,6,83,0.2,0.5,1
Reward,MostlyReward,j,645,7,7,83,0.2,0.5,1
Reward,MostlyPunishment,j,645,0,8,83,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,9,83,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,10,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,11,83,0.2,0.5,1
Neutral,MostlyPunishment,j,645,4,12,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,13,83,0.2,0.5,1
Punishment,MostlyPunishment,f,645,6,14,83,0.2,0.5,1
Punishment,MostlyPunishment,f,645,7,15,83,0.2,0.5,1
Punishment,MostlyPunishment,f,645,0,16,83,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,17,83,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,18,83,0.2,0.5,1
Neutral,MostlyPunishment,f,645,3,19,83,0.2,0.5,1
Punishment,MostlyPunishment,f,645,4,20,83,0.2,0.5,1
Neutral,MostlyPunishment,f,645,5,21,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,22,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,23,83,0.2,0.5,1
Reward,MostlyReward,j,645,0,24,83,0.2,0.5,1
Reward,MostlyReward,j,645,1,25,83,0.2,0.5,1
Punishment,MostlyReward,j,645,2,26,83,0.2,0.5,1
Reward,MostlyReward,j,645,3,27,83,0.2,0.5,1
Punishment,MostlyReward,j,645,4,28,83,0.2,0.5,1
Reward,MostlyReward,j,645,5,29,83,0.2,0.5,1
Reward,MostlyReward,j,645,6,30,83,0.2,0.5,1
Reward,MostlyReward,j,645,7,31,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,0,32,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,1,33,83,0.2,0.5,1
Reward,MostlyPunishment,j,645,2,34,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,35,83,0.2,0.5,1
Reward,MostlyPunishment,j,645,4,36,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,37,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,38,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,39,83,0.2,0.5,1
Reward,MostlyReward,j,645,0,40,83,0.2,0.5,1
Neutral,MostlyReward,j,645,1,41,83,0.2,0.5,1
Reward,MostlyReward,j,645,2,42,83,0.2,0.5,1
Reward,MostlyReward,j,645,3,43,83,0.2,0.5,1
Reward,MostlyReward,j,645,4,44,83,0.2,0.5,1
Reward,MostlyReward,j,645,5,45,83,0.2,0.5,1
Neutral,MostlyReward,j,645,6,46,83,0.2,0.5,1
Reward,MostlyReward,j,645,7,47,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,0,48,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,1,49,83,0.2,0.5,1
Reward,MostlyPunishment,j,645,2,50,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,51,83,0.2,0.5,1
Reward,MostlyPunishment,j,645,4,52,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,53,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,6,54,83,0.2,0.5,1
Punishment,MostlyPunishment,j,645,7,55,83,0.2,0.5,1
Reward,MostlyReward,f,645,0,56,83,0.2,0.5,1
Reward,MostlyReward,f,645,1,57,83,0.2,0.5,1
Punishment,MostlyReward,j,645,2,58,83,0.2,0.5,1
Reward,MostlyReward,j,645,3,59,83,0.2,0.5,1
Punishment,MostlyReward,j,645,4,60,83,0.2,0.5,1
Reward,MostlyReward,j,645,5,61,83,0.2,0.5,1
Reward,MostlyReward,j,645,6,62,83,0.2,0.5,1
Reward,MostlyReward,j,645,7,63,83,0.2,0.5,1
Reward,MostlyReward,j,645,0,0,84,0.2,0.5,1
Reward,MostlyReward,f,645,1,1,84,0.2,0.5,1
Punishment,MostlyReward,j,645,2,2,84,0.2,0.5,1
Reward,MostlyReward,f,645,3,3,84,0.2,0.5,1
Reward,MostlyReward,j,645,4,4,84,0.2,0.5,1
Reward,MostlyReward,f,645,5,5,84,0.2,0.5,1
Neutral,MostlyReward,f,645,6,6,84,0.2,0.5,1
Reward,MostlyReward,j,645,7,7,84,0.2,0.5,1
Reward,MostlyPunishment,j,645,0,8,84,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,9,84,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,10,84,0.2,0.5,1
Punishment,MostlyPunishment,j,645,3,11,84,0.2,0.5,1
Neutral,MostlyPunishment,j,645,4,12,84,0.2,0.5,1
Punishment,MostlyPunishment,j,645,5,13,84,0.2,0.5,1
Punishment,MostlyPunishment,f,645,6,14,84,0.2,0.5,1
Punishment,MostlyPunishment,f,645,7,15,84,0.2,0.5,1
Punishment,MostlyPunishment,f,645,0,16,84,0.2,0.5,1
Punishment,MostlyPunishment,f,645,1,17,84,0.2,0.5,1
Punishment,MostlyPunishment,f,645,2,18,84,0.2,0.5,1
Neutral,MostlyPunishment,f,645,3,19,84,0.2,0.5,1
Punishment,MostlyPunishment,f,645,4,20,84,0.2,0.5,1
