TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,ans,bll,lf
Punishment,MostlyPunishment,f,1399,6,38,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1265,7,39,73,0.5,0.5,0.5
Reward,MostlyReward,f,1145,0,40,73,0.5,0.5,0.5
Neutral,MostlyReward,f,1193,1,41,73,0.5,0.5,0.5
Reward,MostlyReward,j,1063,2,42,73,0.5,0.5,0.5
Reward,MostlyReward,j,1405,3,43,73,0.5,0.5,0.5
Reward,MostlyReward,j,1383,4,44,73,0.5,0.5,0.5
Reward,MostlyReward,f,1380,5,45,73,0.5,0.5,0.5
Neutral,MostlyReward,f,1248,6,46,73,0.5,0.5,0.5
Reward,MostlyReward,j,1077,7,47,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1204,0,48,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1144,1,49,73,0.5,0.5,0.5
Reward,MostlyPunishment,f,1205,2,50,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1049,3,51,73,0.5,0.5,0.5
Reward,MostlyPunishment,j,1309,4,52,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1165,5,53,73,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1103,6,54,73,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1155,7,55,73,0.5,0.5,0.5
Reward,MostlyReward,j,1153,0,56,73,0.5,0.5,0.5
Reward,MostlyReward,f,1091,1,57,73,0.5,0.5,0.5
Punishment,MostlyReward,f,1082,2,58,73,0.5,0.5,0.5
Reward,MostlyReward,j,1124,3,59,73,0.5,0.5,0.5
Punishment,MostlyReward,j,1122,4,60,73,0.5,0.5,0.5
Reward,MostlyReward,f,1399,5,61,73,0.5,0.5,0.5
Reward,MostlyReward,f,1093,6,62,73,0.5,0.5,0.5
Reward,MostlyReward,f,1230,7,63,73,0.5,0.5,0.5
Reward,MostlyReward,j,1021,0,0,74,0.5,0.5,0.5
Reward,MostlyReward,j,1216,1,1,74,0.5,0.5,0.5
Punishment,MostlyReward,j,1156,2,2,74,0.5,0.5,0.5
Reward,MostlyReward,j,2178,3,3,74,0.5,0.5,0.5
Reward,MostlyReward,j,1815,4,4,74,0.5,0.5,0.5
Reward,MostlyReward,j,1368,5,5,74,0.5,0.5,0.5
Neutral,MostlyReward,j,1073,6,6,74,0.5,0.5,0.5
Reward,MostlyReward,j,1054,7,7,74,0.5,0.5,0.5
Reward,MostlyPunishment,j,1162,0,8,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1072,1,9,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1085,2,10,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1185,3,11,74,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1617,4,12,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1117,5,13,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1092,6,14,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1443,7,15,74,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1284,0,16,74,0.5,0.5,0.5
Punishment,MostlyPunishment,f,2780,1,17,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1595,2,18,74,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1651,3,19,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1136,4,20,74,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1081,5,21,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1079,6,22,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1227,7,23,74,0.5,0.5,0.5
Reward,MostlyReward,j,1120,0,24,74,0.5,0.5,0.5
Reward,MostlyReward,j,1195,1,25,74,0.5,0.5,0.5
Punishment,MostlyReward,j,1158,2,26,74,0.5,0.5,0.5
Reward,MostlyReward,j,1055,3,27,74,0.5,0.5,0.5
Punishment,MostlyReward,j,1055,4,28,74,0.5,0.5,0.5
Reward,MostlyReward,j,1516,5,29,74,0.5,0.5,0.5
Reward,MostlyReward,j,1599,6,30,74,0.5,0.5,0.5
Reward,MostlyReward,j,1645,7,31,74,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1182,0,32,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1341,1,33,74,0.5,0.5,0.5
Reward,MostlyPunishment,j,1107,2,34,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1322,3,35,74,0.5,0.5,0.5
Reward,MostlyPunishment,j,1104,4,36,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1097,5,37,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1086,6,38,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1563,7,39,74,0.5,0.5,0.5
Reward,MostlyReward,j,1115,0,40,74,0.5,0.5,0.5
Neutral,MostlyReward,j,1201,1,41,74,0.5,0.5,0.5
Reward,MostlyReward,j,1162,2,42,74,0.5,0.5,0.5
Reward,MostlyReward,j,1462,3,43,74,0.5,0.5,0.5
Reward,MostlyReward,f,1157,4,44,74,0.5,0.5,0.5
Reward,MostlyReward,j,1162,5,45,74,0.5,0.5,0.5
Neutral,MostlyReward,j,1080,6,46,74,0.5,0.5,0.5
Reward,MostlyReward,j,1091,7,47,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1390,0,48,74,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1768,1,49,74,0.5,0.5,0.5
Reward,MostlyPunishment,j,1249,2,50,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1123,3,51,74,0.5,0.5,0.5
Reward,MostlyPunishment,j,1113,4,52,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1071,5,53,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1172,6,54,74,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1331,7,55,74,0.5,0.5,0.5
Reward,MostlyReward,j,1314,0,56,74,0.5,0.5,0.5
Reward,MostlyReward,j,1072,1,57,74,0.5,0.5,0.5
Punishment,MostlyReward,j,1559,2,58,74,0.5,0.5,0.5
Reward,MostlyReward,j,1042,3,59,74,0.5,0.5,0.5
Punishment,MostlyReward,j,1192,4,60,74,0.5,0.5,0.5
Reward,MostlyReward,j,1083,5,61,74,0.5,0.5,0.5
Reward,MostlyReward,j,1071,6,62,74,0.5,0.5,0.5
Reward,MostlyReward,j,1072,7,63,74,0.5,0.5,0.5
Reward,MostlyReward,j,1011,0,0,75,0.5,0.5,0.5
Reward,MostlyReward,j,1103,1,1,75,0.5,0.5,0.5
Punishment,MostlyReward,j,1210,2,2,75,0.5,0.5,0.5
Reward,MostlyReward,j,1432,3,3,75,0.5,0.5,0.5
Reward,MostlyReward,j,1170,4,4,75,0.5,0.5,0.5
Reward,MostlyReward,j,1297,5,5,75,0.5,0.5,0.5
Neutral,MostlyReward,j,1094,6,6,75,0.5,0.5,0.5
Reward,MostlyReward,j,1063,7,7,75,0.5,0.5,0.5
Reward,MostlyPunishment,j,1176,0,8,75,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1757,1,9,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1103,2,10,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1126,3,11,75,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1422,4,12,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1066,5,13,75,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1531,6,14,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1141,7,15,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1628,0,16,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1411,1,17,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1686,2,18,75,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1206,3,19,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1503,4,20,75,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1191,5,21,75,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1357,6,22,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1116,7,23,75,0.5,0.5,0.5
Reward,MostlyReward,j,1376,0,24,75,0.5,0.5,0.5
Reward,MostlyReward,f,1110,1,25,75,0.5,0.5,0.5
Punishment,MostlyReward,f,1127,2,26,75,0.5,0.5,0.5
Reward,MostlyReward,f,1141,3,27,75,0.5,0.5,0.5
Punishment,MostlyReward,j,1283,4,28,75,0.5,0.5,0.5
Reward,MostlyReward,j,1377,5,29,75,0.5,0.5,0.5
Reward,MostlyReward,j,1154,6,30,75,0.5,0.5,0.5
Reward,MostlyReward,j,1196,7,31,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1125,0,32,75,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1084,1,33,75,0.5,0.5,0.5
Reward,MostlyPunishment,j,1080,2,34,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1080,3,35,75,0.5,0.5,0.5
Reward,MostlyPunishment,f,1377,4,36,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1076,5,37,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1051,6,38,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1206,7,39,75,0.5,0.5,0.5
Reward,MostlyReward,j,1154,0,40,75,0.5,0.5,0.5
Neutral,MostlyReward,j,1087,1,41,75,0.5,0.5,0.5
Reward,MostlyReward,j,1088,2,42,75,0.5,0.5,0.5
Reward,MostlyReward,f,1431,3,43,75,0.5,0.5,0.5
Reward,MostlyReward,j,1055,4,44,75,0.5,0.5,0.5
Reward,MostlyReward,f,1156,5,45,75,0.5,0.5,0.5
Neutral,MostlyReward,j,1075,6,46,75,0.5,0.5,0.5
Reward,MostlyReward,f,1171,7,47,75,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1160,0,48,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1215,1,49,75,0.5,0.5,0.5
Reward,MostlyPunishment,j,1068,2,50,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1079,3,51,75,0.5,0.5,0.5
Reward,MostlyPunishment,j,1077,4,52,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1111,5,53,75,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1156,6,54,75,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1064,7,55,75,0.5,0.5,0.5
Reward,MostlyReward,j,1172,0,56,75,0.5,0.5,0.5
Reward,MostlyReward,f,1215,1,57,75,0.5,0.5,0.5
Punishment,MostlyReward,j,1046,2,58,75,0.5,0.5,0.5
Reward,MostlyReward,f,1143,3,59,75,0.5,0.5,0.5
Punishment,MostlyReward,f,1116,4,60,75,0.5,0.5,0.5
Reward,MostlyReward,f,1161,5,61,75,0.5,0.5,0.5
Reward,MostlyReward,f,1187,6,62,75,0.5,0.5,0.5
Reward,MostlyReward,j,1062,7,63,75,0.5,0.5,0.5
Reward,MostlyReward,j,1075,0,0,76,0.5,0.5,0.5
Reward,MostlyReward,j,1269,1,1,76,0.5,0.5,0.5
Punishment,MostlyReward,j,1157,2,2,76,0.5,0.5,0.5
Reward,MostlyReward,f,1508,3,3,76,0.5,0.5,0.5
Reward,MostlyReward,j,1285,4,4,76,0.5,0.5,0.5
Reward,MostlyReward,f,1265,5,5,76,0.5,0.5,0.5
Neutral,MostlyReward,f,1252,6,6,76,0.5,0.5,0.5
Reward,MostlyReward,j,1104,7,7,76,0.5,0.5,0.5
Reward,MostlyPunishment,f,1114,0,8,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1482,1,9,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1192,2,10,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1184,3,11,76,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1157,4,12,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1279,5,13,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1191,6,14,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1342,7,15,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1136,0,16,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1063,1,17,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1482,2,18,76,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1162,3,19,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1051,4,20,76,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1092,5,21,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1102,6,22,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1140,7,23,76,0.5,0.5,0.5
Reward,MostlyReward,f,1145,0,24,76,0.5,0.5,0.5
Reward,MostlyReward,f,1319,1,25,76,0.5,0.5,0.5
Punishment,MostlyReward,f,1065,2,26,76,0.5,0.5,0.5
Reward,MostlyReward,j,1118,3,27,76,0.5,0.5,0.5
Punishment,MostlyReward,f,1142,4,28,76,0.5,0.5,0.5
Reward,MostlyReward,f,1352,5,29,76,0.5,0.5,0.5
Reward,MostlyReward,j,1119,6,30,76,0.5,0.5,0.5
Reward,MostlyReward,j,1143,7,31,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1166,0,32,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1135,1,33,76,0.5,0.5,0.5
Reward,MostlyPunishment,f,1100,2,34,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1138,3,35,76,0.5,0.5,0.5
Reward,MostlyPunishment,j,1161,4,36,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1113,5,37,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1057,6,38,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1273,7,39,76,0.5,0.5,0.5
Reward,MostlyReward,j,1090,0,40,76,0.5,0.5,0.5
Neutral,MostlyReward,f,1039,1,41,76,0.5,0.5,0.5
Reward,MostlyReward,f,1114,2,42,76,0.5,0.5,0.5
Reward,MostlyReward,j,1279,3,43,76,0.5,0.5,0.5
Reward,MostlyReward,j,1046,4,44,76,0.5,0.5,0.5
Reward,MostlyReward,j,1058,5,45,76,0.5,0.5,0.5
Neutral,MostlyReward,f,1139,6,46,76,0.5,0.5,0.5
Reward,MostlyReward,f,1239,7,47,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1122,0,48,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1053,1,49,76,0.5,0.5,0.5
Reward,MostlyPunishment,f,1099,2,50,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1251,3,51,76,0.5,0.5,0.5
Reward,MostlyPunishment,j,1122,4,52,76,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1083,5,53,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1186,6,54,76,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1108,7,55,76,0.5,0.5,0.5
Reward,MostlyReward,j,1106,0,56,76,0.5,0.5,0.5
Reward,MostlyReward,j,1086,1,57,76,0.5,0.5,0.5
Punishment,MostlyReward,j,1268,2,58,76,0.5,0.5,0.5
Reward,MostlyReward,f,1060,3,59,76,0.5,0.5,0.5
Punishment,MostlyReward,f,1146,4,60,76,0.5,0.5,0.5
Reward,MostlyReward,f,1052,5,61,76,0.5,0.5,0.5
Reward,MostlyReward,j,1157,6,62,76,0.5,0.5,0.5
Reward,MostlyReward,f,1134,7,63,76,0.5,0.5,0.5
Reward,MostlyReward,f,1029,0,0,77,0.5,0.5,0.5
Reward,MostlyReward,f,1722,1,1,77,0.5,0.5,0.5
Punishment,MostlyReward,f,1252,2,2,77,0.5,0.5,0.5
Reward,MostlyReward,f,1084,3,3,77,0.5,0.5,0.5
Reward,MostlyReward,f,1076,4,4,77,0.5,0.5,0.5
Reward,MostlyReward,j,2037,5,5,77,0.5,0.5,0.5
Neutral,MostlyReward,j,1147,6,6,77,0.5,0.5,0.5
Reward,MostlyReward,j,1389,7,7,77,0.5,0.5,0.5
Reward,MostlyPunishment,f,1072,0,8,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1624,1,9,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1175,2,10,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1287,3,11,77,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1205,4,12,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1106,5,13,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1049,6,14,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1257,7,15,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1612,0,16,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1125,1,17,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1213,2,18,77,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1160,3,19,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1332,4,20,77,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1169,5,21,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1517,6,22,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1169,7,23,77,0.5,0.5,0.5
Reward,MostlyReward,j,1283,0,24,77,0.5,0.5,0.5
Reward,MostlyReward,f,1356,1,25,77,0.5,0.5,0.5
Punishment,MostlyReward,f,1117,2,26,77,0.5,0.5,0.5
Reward,MostlyReward,j,1284,3,27,77,0.5,0.5,0.5
Punishment,MostlyReward,f,1099,4,28,77,0.5,0.5,0.5
Reward,MostlyReward,j,1062,5,29,77,0.5,0.5,0.5
Reward,MostlyReward,j,1238,6,30,77,0.5,0.5,0.5
Reward,MostlyReward,f,1251,7,31,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1409,0,32,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1101,1,33,77,0.5,0.5,0.5
Reward,MostlyPunishment,j,1203,2,34,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1055,3,35,77,0.5,0.5,0.5
Reward,MostlyPunishment,j,1158,4,36,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1184,5,37,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1065,6,38,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1081,7,39,77,0.5,0.5,0.5
Reward,MostlyReward,f,1232,0,40,77,0.5,0.5,0.5
Neutral,MostlyReward,f,1231,1,41,77,0.5,0.5,0.5
Reward,MostlyReward,j,1112,2,42,77,0.5,0.5,0.5
Reward,MostlyReward,j,1102,3,43,77,0.5,0.5,0.5
Reward,MostlyReward,f,1095,4,44,77,0.5,0.5,0.5
Reward,MostlyReward,j,1382,5,45,77,0.5,0.5,0.5
Neutral,MostlyReward,j,1201,6,46,77,0.5,0.5,0.5
Reward,MostlyReward,f,1074,7,47,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1286,0,48,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1092,1,49,77,0.5,0.5,0.5
Reward,MostlyPunishment,f,1054,2,50,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1163,3,51,77,0.5,0.5,0.5
Reward,MostlyPunishment,f,1066,4,52,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1074,5,53,77,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1062,6,54,77,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1214,7,55,77,0.5,0.5,0.5
Reward,MostlyReward,j,1166,0,56,77,0.5,0.5,0.5
Reward,MostlyReward,f,1081,1,57,77,0.5,0.5,0.5
Punishment,MostlyReward,f,1095,2,58,77,0.5,0.5,0.5
Reward,MostlyReward,j,1322,3,59,77,0.5,0.5,0.5
Punishment,MostlyReward,f,1202,4,60,77,0.5,0.5,0.5
Reward,MostlyReward,j,1146,5,61,77,0.5,0.5,0.5
Reward,MostlyReward,f,1110,6,62,77,0.5,0.5,0.5
Reward,MostlyReward,f,1087,7,63,77,0.5,0.5,0.5
Reward,MostlyReward,f,1060,0,0,78,0.5,0.5,0.5
Reward,MostlyReward,j,1274,1,1,78,0.5,0.5,0.5
Punishment,MostlyReward,j,1485,2,2,78,0.5,0.5,0.5
Reward,MostlyReward,f,1259,3,3,78,0.5,0.5,0.5
Reward,MostlyReward,f,1431,4,4,78,0.5,0.5,0.5
Reward,MostlyReward,j,1334,5,5,78,0.5,0.5,0.5
Neutral,MostlyReward,j,1316,6,6,78,0.5,0.5,0.5
Reward,MostlyReward,j,1256,7,7,78,0.5,0.5,0.5
Reward,MostlyPunishment,f,1099,0,8,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1528,1,9,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1424,2,10,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1083,3,11,78,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1122,4,12,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1615,5,13,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1117,6,14,78,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1558,7,15,78,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1099,0,16,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1041,1,17,78,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1281,2,18,78,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1507,3,19,78,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1100,4,20,78,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1438,5,21,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1043,6,22,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1242,7,23,78,0.5,0.5,0.5
Reward,MostlyReward,j,1186,0,24,78,0.5,0.5,0.5
Reward,MostlyReward,j,1122,1,25,78,0.5,0.5,0.5
Punishment,MostlyReward,f,1128,2,26,78,0.5,0.5,0.5
Reward,MostlyReward,j,1077,3,27,78,0.5,0.5,0.5
Punishment,MostlyReward,j,1121,4,28,78,0.5,0.5,0.5
Reward,MostlyReward,f,1392,5,29,78,0.5,0.5,0.5
Reward,MostlyReward,j,1203,6,30,78,0.5,0.5,0.5
Reward,MostlyReward,j,1181,7,31,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1050,0,32,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1283,1,33,78,0.5,0.5,0.5
Reward,MostlyPunishment,j,1223,2,34,78,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1359,3,35,78,0.5,0.5,0.5
Reward,MostlyPunishment,j,1174,4,36,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1375,5,37,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1156,6,38,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1282,7,39,78,0.5,0.5,0.5
Reward,MostlyReward,j,1106,0,40,78,0.5,0.5,0.5
Neutral,MostlyReward,j,1370,1,41,78,0.5,0.5,0.5
Reward,MostlyReward,j,1340,2,42,78,0.5,0.5,0.5
Reward,MostlyReward,j,1124,3,43,78,0.5,0.5,0.5
Reward,MostlyReward,j,1162,4,44,78,0.5,0.5,0.5
Reward,MostlyReward,f,1231,5,45,78,0.5,0.5,0.5
Neutral,MostlyReward,f,1242,6,46,78,0.5,0.5,0.5
Reward,MostlyReward,f,1102,7,47,78,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1086,0,48,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1075,1,49,78,0.5,0.5,0.5
Reward,MostlyPunishment,j,1066,2,50,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1060,3,51,78,0.5,0.5,0.5
Reward,MostlyPunishment,f,1085,4,52,78,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1060,5,53,78,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1153,6,54,78,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1111,7,55,78,0.5,0.5,0.5
Reward,MostlyReward,j,1076,0,56,78,0.5,0.5,0.5
Reward,MostlyReward,f,1231,1,57,78,0.5,0.5,0.5
Punishment,MostlyReward,f,1292,2,58,78,0.5,0.5,0.5
Reward,MostlyReward,f,1284,3,59,78,0.5,0.5,0.5
Punishment,MostlyReward,f,1145,4,60,78,0.5,0.5,0.5
Reward,MostlyReward,j,1122,5,61,78,0.5,0.5,0.5
Reward,MostlyReward,j,1109,6,62,78,0.5,0.5,0.5
Reward,MostlyReward,f,1410,7,63,78,0.5,0.5,0.5
Reward,MostlyReward,j,991,0,0,79,0.5,0.5,0.5
Reward,MostlyReward,f,1087,1,1,79,0.5,0.5,0.5
Punishment,MostlyReward,j,1110,2,2,79,0.5,0.5,0.5
Reward,MostlyReward,f,1216,3,3,79,0.5,0.5,0.5
Reward,MostlyReward,f,1268,4,4,79,0.5,0.5,0.5
Reward,MostlyReward,j,1419,5,5,79,0.5,0.5,0.5
Neutral,MostlyReward,f,1470,6,6,79,0.5,0.5,0.5
Reward,MostlyReward,f,1239,7,7,79,0.5,0.5,0.5
Reward,MostlyPunishment,j,1251,0,8,79,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1600,1,9,79,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1146,2,10,79,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1072,3,11,79,0.5,0.5,0.5
Neutral,MostlyPunishment,j,1633,4,12,79,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1348,5,13,79,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1297,6,14,79,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1074,7,15,79,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1203,0,16,79,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1149,1,17,79,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1091,2,18,79,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1169,3,19,79,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1112,4,20,79,0.5,0.5,0.5
Neutral,MostlyPunishment,f,1415,5,21,79,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1128,6,22,79,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1367,7,23,79,0.5,0.5,0.5
Reward,MostlyReward,f,1117,0,24,79,0.5,0.5,0.5
Reward,MostlyReward,j,1129,1,25,79,0.5,0.5,0.5
Punishment,MostlyReward,f,1257,2,26,79,0.5,0.5,0.5
Reward,MostlyReward,f,1163,3,27,79,0.5,0.5,0.5
Punishment,MostlyReward,f,1116,4,28,79,0.5,0.5,0.5
Reward,MostlyReward,j,1375,5,29,79,0.5,0.5,0.5
Reward,MostlyReward,j,1111,6,30,79,0.5,0.5,0.5
Reward,MostlyReward,j,1091,7,31,79,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1138,0,32,79,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1152,1,33,79,0.5,0.5,0.5
Reward,MostlyPunishment,j,1263,2,34,79,0.5,0.5,0.5
Punishment,MostlyPunishment,f,1189,3,35,79,0.5,0.5,0.5
Reward,MostlyPunishment,j,1147,4,36,79,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1158,5,37,79,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1144,6,38,79,0.5,0.5,0.5
Punishment,MostlyPunishment,j,1208,7,39,79,0.5,0.5,0.5
Reward,MostlyReward,f,1069,0,40,79,0.5,0.5,0.5
Neutral,MostlyReward,f,1199,1,41,79,0.5,0.5,0.5
Reward,MostlyReward,j,1114,2,42,79,0.5,0.5,0.5
Reward,MostlyReward,j,1098,3,43,79,0.5,0.5,0.5
Reward,MostlyReward,f,1143,4,44,79,0.5,0.5,0.5
Reward,MostlyReward,j,1377,5,45,79,0.5,0.5,0.5
